model_file,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives
['portfolio6']_32input_2048entry_2hash_32bpi.pickle.lzma,50.15353121801432,0.3886138613861386,0.3954659949622166,0.39200998751560545,157,247,240
['portfolio6']_32input_2048entry_2hash_64bpi.pickle.lzma,55.47594677584442,0.4534313725490196,0.4659949622166247,0.45962732919254656,185,223,212
['portfolio6']_32input_2048entry_3hash_16bpi.pickle.lzma,53.940634595701134,0.42318840579710143,0.3677581863979849,0.39353099730458224,146,199,251
['portfolio6']_32input_2048entry_3hash_32bpi.pickle.lzma,54.14534288638689,0.4293628808864266,0.3904282115869018,0.40897097625329815,155,206,242
['portfolio6']_32input_2048entry_3hash_64bpi.pickle.lzma,52.50767656090072,0.4260485651214128,0.48614609571788414,0.4541176470588235,193,260,204
['portfolio6']_32input_2048entry_4hash_16bpi.pickle.lzma,52.917093142272265,0.4132231404958678,0.3778337531486146,0.39473684210526316,150,213,247
['portfolio6']_32input_2048entry_4hash_32bpi.pickle.lzma,51.99590583418628,0.40816326530612246,0.40302267002518893,0.4055766793409379,160,232,237
['portfolio6']_32input_2048entry_4hash_64bpi.pickle.lzma,52.610030706243606,0.423963133640553,0.4634760705289673,0.4428399518652226,184,250,213
['portfolio6']_32input_512entry_1hash_16bpi.pickle.lzma,53.32650972364381,0.4178272980501393,0.3778337531486146,0.39682539682539686,150,209,247
['portfolio6']_32input_512entry_1hash_32bpi.pickle.lzma,55.885363357215965,0.4583333333333333,0.47103274559193953,0.46459627329192543,187,221,210
['portfolio6']_32input_512entry_1hash_64bpi.pickle.lzma,54.96417604912999,0.4474327628361858,0.4609571788413098,0.45409429280397023,183,226,214
['portfolio6']_32input_512entry_2hash_16bpi.pickle.lzma,55.373592630501534,0.44537815126050423,0.4005037783375315,0.42175066312997345,159,198,238
['portfolio6']_32input_512entry_2hash_32bpi.pickle.lzma,54.14534288638689,0.43942992874109266,0.4659949622166247,0.45232273838630804,185,236,212
['portfolio6']_32input_512entry_2hash_64bpi.pickle.lzma,52.098259979529175,0.41362530413625304,0.4282115869017632,0.4207920792079208,170,241,227
['portfolio6']_32input_512entry_3hash_16bpi.pickle.lzma,50.562947799385874,0.38563829787234044,0.36523929471032746,0.37516170763260026,145,231,252
['portfolio6']_32input_512entry_3hash_32bpi.pickle.lzma,54.8618219037871,0.44786729857819907,0.4760705289672544,0.4615384615384615,189,233,208
['portfolio6']_32input_512entry_3hash_64bpi.pickle.lzma,54.96417604912999,0.45011600928074247,0.48866498740554154,0.4685990338164251,194,237,203
['portfolio6']_32input_512entry_4hash_16bpi.pickle.lzma,53.01944728761515,0.418848167539267,0.40302267002518893,0.41078305519897307,160,222,237
['portfolio6']_32input_512entry_4hash_32bpi.pickle.lzma,51.99590583418628,0.4146919431279621,0.44080604534005036,0.42735042735042733,175,247,222
['portfolio6']_32input_512entry_4hash_64bpi.pickle.lzma,54.24769703172978,0.4371859296482412,0.43828715365239296,0.43773584905660384,174,224,223
['portfolio6']_64input_1024entry_1hash_16bpi.pickle.lzma,53.83828045035825,0.425414364640884,0.3879093198992443,0.4057971014492754,154,208,243
['portfolio6']_64input_1024entry_1hash_32bpi.pickle.lzma,53.01944728761515,0.41968911917098445,0.4080604534005038,0.41379310344827586,162,224,235
['portfolio6']_64input_1024entry_1hash_64bpi.pickle.lzma,50.15353121801432,0.38578680203045684,0.38287153652392947,0.38432364096080907,152,242,245
['portfolio6']_64input_1024entry_2hash_16bpi.pickle.lzma,51.27942681678608,0.3729903536977492,0.29219143576826195,0.327683615819209,116,195,281
['portfolio6']_64input_1024entry_2hash_32bpi.pickle.lzma,52.20061412487206,0.40789473684210525,0.3904282115869018,0.398970398970399,155,225,242
['portfolio6']_64input_1024entry_2hash_64bpi.pickle.lzma,49.437052200614126,0.38850574712643676,0.4256926952141058,0.40625,169,266,228
['portfolio6']_64input_1024entry_3hash_16bpi.pickle.lzma,52.20061412487206,0.4022346368715084,0.36272040302267,0.3814569536423841,144,214,253
['portfolio6']_64input_1024entry_3hash_32bpi.pickle.lzma,54.55475946775844,0.4366576819407008,0.4080604534005038,0.42187500000000006,162,209,235
['portfolio6']_64input_1024entry_3hash_64bpi.pickle.lzma,52.50767656090072,0.42298850574712643,0.4634760705289673,0.44230769230769235,184,251,213
['portfolio6']_64input_1024entry_4hash_16bpi.pickle.lzma,50.15353121801432,0.3728813559322034,0.33249370277078083,0.35153129161118507,132,222,265
['portfolio6']_64input_1024entry_4hash_32bpi.pickle.lzma,52.81473899692938,0.41534391534391535,0.3954659949622166,0.40516129032258064,157,221,240
['portfolio6']_64input_1024entry_4hash_64bpi.pickle.lzma,49.84646878198567,0.371900826446281,0.34005037783375314,0.35526315789473684,135,228,262
['portfolio6']_64input_2048entry_1hash_16bpi.pickle.lzma,50.76765609007165,0.38461538461538464,0.3526448362720403,0.3679369250985546,140,224,257
['portfolio6']_64input_2048entry_1hash_32bpi.pickle.lzma,53.735926305015354,0.42782152230971127,0.4105793450881612,0.4190231362467866,163,218,234
['portfolio6']_64input_2048entry_1hash_64bpi.pickle.lzma,52.71238485158649,0.4238875878220141,0.45591939546599497,0.4393203883495146,181,246,216
['portfolio6']_64input_2048entry_2hash_16bpi.pickle.lzma,53.32650972364381,0.40327868852459015,0.30982367758186397,0.3504273504273504,123,182,274
['portfolio6']_64input_2048entry_2hash_32bpi.pickle.lzma,52.30296827021495,0.41646489104116224,0.4332493702770781,0.4246913580246914,172,241,225
['portfolio6']_64input_2048entry_2hash_64bpi.pickle.lzma,54.042988741044006,0.4336734693877551,0.4282115869017632,0.43092522179974646,170,222,227
['portfolio6']_64input_2048entry_3hash_16bpi.pickle.lzma,50.562947799385874,0.38917525773195877,0.380352644836272,0.38471337579617837,151,237,246
['portfolio6']_64input_2048entry_3hash_32bpi.pickle.lzma,52.71238485158649,0.41424802110817943,0.3954659949622166,0.4046391752577319,157,222,240
['portfolio6']_64input_2048entry_3hash_64bpi.pickle.lzma,51.48413510747185,0.39947780678851175,0.3853904282115869,0.39230769230769236,153,230,244
['portfolio6']_64input_2048entry_4hash_16bpi.pickle.lzma,52.40532241555783,0.39759036144578314,0.33249370277078083,0.3621399176954732,132,200,265
['portfolio6']_64input_2048entry_4hash_32bpi.pickle.lzma,51.27942681678608,0.38997214484679665,0.3526448362720403,0.37037037037037035,140,219,257
['portfolio6']_64input_2048entry_4hash_64bpi.pickle.lzma,52.20061412487206,0.41586538461538464,0.4357682619647355,0.42558425584255843,173,243,224
['portfolio6']_64input_512entry_1hash_16bpi.pickle.lzma,53.83828045035825,0.4296875,0.4156171284634761,0.4225352112676056,165,219,232
['portfolio6']_64input_512entry_1hash_32bpi.pickle.lzma,52.50767656090072,0.40668523676880225,0.3677581863979849,0.3862433862433862,146,213,251
['portfolio6']_64input_512entry_1hash_64bpi.pickle.lzma,52.71238485158649,0.42280285035629456,0.44836272040302266,0.43520782396088026,178,243,219
['portfolio6']_64input_512entry_2hash_16bpi.pickle.lzma,52.40532241555783,0.4011627906976744,0.34760705289672544,0.3724696356275304,138,206,259
['portfolio6']_64input_512entry_2hash_32bpi.pickle.lzma,49.744114636642784,0.3922018348623853,0.43073047858942065,0.4105642256902761,171,265,226
['portfolio6']_64input_512entry_2hash_64bpi.pickle.lzma,49.94882292732856,0.3904761904761905,0.41309823677581864,0.401468788249694,164,256,233
['portfolio6']_64input_512entry_3hash_16bpi.pickle.lzma,52.20061412487206,0.40789473684210525,0.3904282115869018,0.398970398970399,155,225,242
['portfolio6']_64input_512entry_3hash_32bpi.pickle.lzma,52.40532241555783,0.4095744680851064,0.3879093198992443,0.3984476067270375,154,222,243
['portfolio6']_64input_512entry_3hash_64bpi.pickle.lzma,53.428863868986696,0.42857142857142855,0.43828715365239296,0.43337484433374845,174,232,223
['portfolio6']_64input_512entry_4hash_16bpi.pickle.lzma,51.68884339815762,0.4,0.3778337531486146,0.3886010362694301,150,225,247
['portfolio6']_64input_512entry_4hash_32bpi.pickle.lzma,52.50767656090072,0.4087193460490463,0.3778337531486146,0.39267015706806285,150,217,247
['portfolio6']_64input_512entry_4hash_64bpi.pickle.lzma,50.46059365404298,0.4,0.43828715365239296,0.4182692307692308,174,261,223
