model_file,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives
['portfolio6']_32input_128entry_5hash_4bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_128entry_5hash_8bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_10hash_4bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_10hash_8bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_20hash_16bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_20hash_32bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_20hash_4bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_20hash_8bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_256entry_5hash_4bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_512entry_10hash_4bpi.pickle.lzma,50,0,0,0,0,0,2528
['portfolio6']_32input_512entry_20hash_4bpi.pickle.lzma,50,0,0,0,0,0,2528
